url,filename,tipo,contexto
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/ibge_docdiretivo_2025_assinado_assinado_assinado-copia_tarjada.pdf,ibge_docdiretivo_2025_assinado_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital IBGE: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/ibge_ptd_25_26_anexo_de_entregas_modelo_v2-1_assinado-1_assinado_assinado_copia_tarjada.pdf,ibge_ptd_25_26_anexo_de_entregas_modelo_v2-1_assinado-1_assinado_assinado_copia_tarjada.pdf,entregas,Plano de Transformação Digital IBGE: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital INCRA: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital INCRA: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/inpi_ptd_docdiretivo_assinado_2025_2026_assinado_assinado.pdf,inpi_ptd_docdiretivo_assinado_2025_2026_assinado_assinado.pdf,diretivo,Plano de Transformação Digital INPI : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/inpi_ptd_anexo_de_entregas_assinado_v1_assinado_assinado.pdf,inpi_ptd_anexo_de_entregas_assinado_v1_assinado_assinado.pdf,entregas,Plano de Transformação Digital INPI : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/inss_ptd_2025_2027_docdiretivo-assinado-copia_tarjada.pdf,inss_ptd_2025_2027_docdiretivo-assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital INSS : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/inss_ptd_2025_2027_anexo_de_entregas-assinado-copia_tarjada.pdf,inss_ptd_2025_2027_anexo_de_entregas-assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital INSS : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iphan_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,iphan_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital IPHAN: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iphan_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,iphan_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital IPHAN: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_doc_diretivo_assinado-1_tarjado.pdf,iti_doc_diretivo_assinado-1_tarjado.pdf,diretivo,Plano de Transformação Digital ITI: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,iti_anexo_de_entregas_assinado.pdf,entregas,Plano de Transformação Digital ITI: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mapa_ptd_2025_2027_docdiretivo_assinado-1_tarjado.pdf,mapa_ptd_2025_2027_docdiretivo_assinado-1_tarjado.pdf,diretivo,Plano de Transformação Digital MAPA: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mapa_ptd_2025_2027_anexo_de_entregas_assinado-1.pdf,mapa_ptd_2025_2027_anexo_de_entregas_assinado-1.pdf,entregas,Plano de Transformação Digital MAPA: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/documento-diretivo-mcom-_-ptd-25_27-copia_tarjada.pdf,documento-diretivo-mcom-_-ptd-25_27-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MCOM: Documento Diretivo vigente / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/anexo-de-entregas-mcom_ptd-25_27-copia_tarjada.pdf,anexo-de-entregas-mcom_ptd-25_27-copia_tarjada.pdf,entregas,Plano de Transformação Digital MCOM: Documento Diretivo vigente / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/ptd_21_24_mcom-copia_tarjada.pdf,ptd_21_24_mcom-copia_tarjada.pdf,desconhecido,Plano de Transformação Digital MCOM: Documento Diretivo vigente / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mcti_ptd_2025-2027_docdiretivo_assinado-copia_tarjada.pdf,mcti_ptd_2025-2027_docdiretivo_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MCTI: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mcti_ptd_2025-2027_anexo-de-entregas_assinado-copia_tarjada.pdf,mcti_ptd_2025-2027_anexo-de-entregas_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MCTI: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mda-anexo-entregas-assinado_ptd-2025-2027-copia-tarjada.pdf,mda-anexo-entregas-assinado_ptd-2025-2027-copia-tarjada.pdf,entregas,Plano de Transformação Digital MDA / CONAB: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mdhc_ptd_2025_2027_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,mdhc_ptd_2025_2027_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MDHC: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mdhc_ptd_2025_2027_anexoentregas_assinado_assinado_assinado-copia_tarjada.pdf,mdhc_ptd_2025_2027_anexoentregas_assinado_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MDHC: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mdic_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-1-copia_tarjada.pdf,mdic_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-1-copia_tarjada.pdf,entregas,Plano de Transformação Digital MDIC: Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/memp_ptd_2025_2026_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,memp_ptd_2025_2026_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MEMP: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/memp_ptd_2025_2026_anexo_de_entregas_assinado_assinado_assinado-copia_tarjada.pdf,memp_ptd_2025_2026_anexo_de_entregas_assinado_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MEMP: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mesp_ptd_2025_2027_docdiretivo_assinado_assinado_29_assinado-copia_tarjada.pdf,mesp_ptd_2025_2027_docdiretivo_assinado_assinado_29_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MESP: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mesp_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado-copia_tarjada.pdf,mesp_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MESP: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mf_ptd_2026_2027_documentodiretivo_assinado_assinado_assinado_tarjado.pdf,mf_ptd_2026_2027_documentodiretivo_assinado_assinado_assinado_tarjado.pdf,diretivo,Plano de Transformação Digital MF: Documento Diretivo / Anexo de Entregas vigente MF/SE
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mf_ptd_2026_2027_anexo_de_entregas_1_mf_se_assinado_assinado_assinado_assinado.pdf,mf_ptd_2026_2027_anexo_de_entregas_1_mf_se_assinado_assinado_assinado_assinado.pdf,entregas,Plano de Transformação Digital MF: Documento Diretivo / Anexo de Entregas vigente MF/SE
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mgi_ptd_2025_2027_docdiretivo_assinado_assinado_assinado_pdf_tarjado.pdf,mgi_ptd_2025_2027_docdiretivo_assinado_assinado_assinado_pdf_tarjado.pdf,diretivo,Plano de Transformação Digital MGI: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mgi_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado.pdf,mgi_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado.pdf,entregas,Plano de Transformação Digital MGI: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/minc_ptd_2025_2027_docdiretivo_assinado-1_assinado_assinado-copia_tarjada.pdf,minc_ptd_2025_2027_docdiretivo_assinado-1_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MINC: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/minc_ptd_2025_2027_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,minc_ptd_2025_2027_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MINC: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mjsp_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,mjsp_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MJSP: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mjsp_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,mjsp_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MJSP: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mme_ptd_2025_2027_docdiretivo_assinado-copia_tarjada.pdf,mme_ptd_2025_2027_docdiretivo_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MME: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mme_ptd_2025_2027_anexo_de_entregas_assinado__1_-copia_tarjada.pdf,mme_ptd_2025_2027_anexo_de_entregas_assinado__1_-copia_tarjada.pdf,entregas,Plano de Transformação Digital MME: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mmulheres_ptd_2025_2027_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,mmulheres_ptd_2025_2027_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MMULHERES : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mmulheres_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado-copia_tarjada.pdf,mmulheres_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MMULHERES : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mpi_ptd_2025_2027_docdiretivo_ministerio_dos_povos_indigenas_assinado_copia-tarjada.pdf,mpi_ptd_2025_2027_docdiretivo_ministerio_dos_povos_indigenas_assinado_copia-tarjada.pdf,diretivo,Plano de Transformação Digital MPI : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mpi_ptd_anexo_de_entregas_do_plano_de_tranformacao_digital_ministerio_dos_povos_indigenas_assinado_copia-tarjada.pdf,mpi_ptd_anexo_de_entregas_do_plano_de_tranformacao_digital_ministerio_dos_povos_indigenas_assinado_copia-tarjada.pdf,entregas,Plano de Transformação Digital MPI : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mpo_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,mpo_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MPO: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mpo_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,mpo_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MPO: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mpor_ptd_2025_2027_docdiretivo_assinado_assinado_assinado_tarjado.pdf,mpor_ptd_2025_2027_docdiretivo_assinado_assinado_assinado_tarjado.pdf,diretivo,Plano de Transformação Digital MPOR: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mpor_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado.pdf,mpor_ptd_2025_2027_anexo_de_entregas_assinado_assinado_assinado.pdf,entregas,Plano de Transformação Digital MPOR: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mps_ptd_2025-2026_docdiretivo_final_assinado-1_assinado_assinado-copia_tarjada.pdf,mps_ptd_2025-2026_docdiretivo_final_assinado-1_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MPS: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mps_ptd_2025-2026_anexo_de_entregas_final_assinado_assinado_assinado-copia_tarjada.pdf,mps_ptd_2025-2026_anexo_de_entregas_final_assinado_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MPS: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mre_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,mre_ptd_docdiretivo_assinado_2025_2026_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MRE: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mre_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,mre_ptd_anexo_de_entregas_assinado_v1_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MRE: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mte_ptd_2025_2026_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,mte_ptd_2025_2026_docdiretivo_assinado_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MTE: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mte_ptd_anexo_de_entregas_assinado_v1__281_29_assinado_assinado-copia_tarjada.pdf,mte_ptd_anexo_de_entregas_assinado_v1__281_29_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MTE: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mtur_ptd_docdiretiv_assinado_30_01_2025_assinado_assinado-copia_tarjada.pdf,mtur_ptd_docdiretiv_assinado_30_01_2025_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital MTUR: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mtur_ptd_anexo_de_entregas_assinado_30_01_2025_assinado_assinado-copia_tarjada.pdf,mtur_ptd_anexo_de_entregas_assinado_30_01_2025_assinado_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital MTUR: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/pf_ptd_docdiretivo_2025_2027_assinado-copia_tarjada.pdf,pf_ptd_docdiretivo_2025_2027_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital PF : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/pf_ptd_anexo_de_entregas_2025_2027_assinado-copia_tarjada.pdf,pf_ptd_anexo_de_entregas_2025_2027_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital PF : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mf_ptd_2026_2027_anexo_de_entregas_4_mf_pgfn_assinado_assinado_assinado_assinado.pdf,mf_ptd_2026_2027_anexo_de_entregas_4_mf_pgfn_assinado_assinado_assinado_assinado.pdf,entregas,Plano de Transformação Digital MF / RFB / STN / PGFN: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/previc_plano_de_transformacao_digital_2025_2026_29abr2025_assinado_29_assinado_assinado-copia_tarjada.pdf,previc_plano_de_transformacao_digital_2025_2026_29abr2025_assinado_29_assinado_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital PREVIC: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/previc_ptd_repactuacao_2025-2026_assinado_assinado_assinado_copia_tarjada.pdf,previc_ptd_repactuacao_2025-2026_assinado_assinado_assinado_copia_tarjada.pdf,entregas,Plano de Transformação Digital PREVIC: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/prf_documentodiretivo_ptd_2026-2027_assinado_tarjado.pdf,prf_documentodiretivo_ptd_2026-2027_assinado_tarjado.pdf,diretivo,Plano de Transformação digital PRF: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/prf_anexo_de_entregas_do_ptd__2026_2027___ptd___entregas_assinado.pdf,prf_anexo_de_entregas_do_ptd__2026_2027___ptd___entregas_assinado.pdf,entregas,Plano de Transformação digital PRF: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mf_ptd_2026_2027_anexo_de_entregas_2_mf_rfb_assinado_assinado_assinado_assinado.pdf,mf_ptd_2026_2027_anexo_de_entregas_2_mf_rfb_assinado_assinado_assinado_assinado.pdf,entregas,Plano de Transformação Digital MF / RFB / STN / PGFN: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/sgpr_ptd_2026_2027_docdiretivo_assinado-copia_tarjada.pdf,sgpr_ptd_2026_2027_docdiretivo_assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital SGPR : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital SGPR : Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/mf_ptd_2026_2027_anexo_de_entregas_3_mf_stn_assinado_assinado_assinado_assinado.pdf,mf_ptd_2026_2027_anexo_de_entregas_3_mf_stn_assinado_assinado_assinado_assinado.pdf,entregas,Plano de Transformação Digital MF / RFB / STN / PGFN: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/susep_ptd_2025_2027_docdiretivo-assinado-copia_tarjada.pdf,susep_ptd_2025_2027_docdiretivo-assinado-copia_tarjada.pdf,diretivo,Plano de Transformação Digital SUSEP: Documento Diretivo / Anexo de Entregas vigente
https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/susep_ptd_2025-2026_anexo_de_entregas_final_assinado-copia_tarjada.pdf,susep_ptd_2025-2026_anexo_de_entregas_final_assinado-copia_tarjada.pdf,entregas,Plano de Transformação Digital SUSEP: Documento Diretivo / Anexo de Entregas vigente
