pdf_sha256,tabela_idx,linha_tabela,nome_pdf,url_fonte,sigla,pagina,texto,parse_flag,servico,produto,eixo_num,area
e9de00987768db49197f2198f114eb72b07244549de81a9fee9498d65c3075c6,1,2,incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,2,Eixo | Segurança e Privacidade | Segurança e Privacidade | Segurança e Privacidade | Segurança e Privacidade planejamento Segurança e Privacidade | Segurança e Privacidade | planejamento Segurança e Privacidade,ruido,,,4,
e9de00987768db49197f2198f114eb72b07244549de81a9fee9498d65c3075c6,1,3,incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,2,"Produto | Auto-avaliação, análise de lacunas e planejamento | Implementação do PPSI | Auto-avaliação, análise de lacunas e planejamento | Implementação do PPSI Auto-avaliação, análise de lacunas e | Implementação do PPSI | Auto-avaliação, análise de lacunas e",ruido,,,4,
e9de00987768db49197f2198f114eb72b07244549de81a9fee9498d65c3075c6,1,4,incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,2,Entregas já concluídas não pactuadas Servico/Acao | PPSI Ciclo 1 | PPSI Ciclo 1 | PPSI Ciclo 2 | PPSI Ciclo 3 | PPSI Ciclo 3 | PPSI Ciclo 4,ruido,,,4,
e9de00987768db49197f2198f114eb72b07244549de81a9fee9498d65c3075c6,3,5,incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,5,Governança | Projetos,sem_produto,Governança | Projetos,,4,
e9de00987768db49197f2198f114eb72b07244549de81a9fee9498d65c3075c6,3,8,incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,5,Especiais | Especiais,sem_produto,Especiais | Especiais,,4,
e9de00987768db49197f2198f114eb72b07244549de81a9fee9498d65c3075c6,3,9,incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_anexo_de_entregas_assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,5,Gestão | Privacidade,sem_produto,Gestão | Privacidade,,4,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,2,2,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,7,Disponibilidade dos sistemas de acesso para O cidadão | Pouco provável | Muito alto | Reduzir (mitigar) | Ações sugeridas: (16) Planejamento e digitização das etapas; (19) Monitoramento e manutenção preventiva; (18) Plano de contingência não,sem_produto,Disponibilidade dos sistemas de acesso para O cidadão | Pouco provável | Muito alto | Reduzir (mitigar) | Ações sugeridas: (16) Planejamento e digitização das etapas; (19) Monitoramento e manutenção preventiva; (18) Plano de contingência não,,1,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,2,3,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,7,Perda de integridade de dados | Muito alto | Reduzir (mitigar) | Ações sugeridas: (12) Fortalecimento da conformidade com a LGPD; (13) Estratégia efetiva de governança de dados; (20) Implementar controles PPSI.,sem_produto,Perda de integridade de dados | Muito alto | Reduzir (mitigar) | Ações sugeridas: (12) Fortalecimento da conformidade com a LGPD; (13) Estratégia efetiva de governança de dados; (20) Implementar controles PPSI.,,3,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,2,4,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,7,Capacidade de execução da transformação digital | Provável | Reduzir (mitigar) | Ações sugeridas: (4) Formas alternativas de composição da força de trabalho; (1) Governança bem definida; (10) Acompanhamento quinzenal do Plano.,sem_produto,Capacidade de execução da transformação digital | Provável | Reduzir (mitigar) | Ações sugeridas: (4) Formas alternativas de composição da força de trabalho; (1) Governança bem definida; (10) Acompanhamento quinzenal do Plano.,,3,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,4,1,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,9,Incompatibilidad e entre o tempo transformação serviço e necessidade de alteração normativa | Pouco provável | Reduzir (mitigar) | Ações sugeridas: (6) Alinhamento interno sobre critérios de simplificação e priorização regulatória; (7) Alinhamento com planos de Governo.,sem_produto,Incompatibilidad e entre o tempo transformação serviço e necessidade de alteração normativa | Pouco provável | Reduzir (mitigar) | Ações sugeridas: (6) Alinhamento interno sobre critérios de simplificação e priorização regulatória; (7) Alinhamento com planos de Governo.,,6,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,4,2,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,9,no | Provável | Reduzir (mitigar) | Ações sugeridas: (11) Reportar à alta administração; (14) Planejamento preventivo para contratação ou migração de soluções; (7) Alinhamento GOV.,sem_produto,no | Provável | Reduzir (mitigar) | Ações sugeridas: (11) Reportar à alta administração; (14) Planejamento preventivo para contratação ou migração de soluções; (7) Alinhamento GOV.,,6,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,4,3,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,9,Falta de apoio SGD (Secretaria de Governo Digital) | Aceitar (tolerar) | Ações sugeridas: (3) Reuniões periódicas de acompanhamento; (11) Reporte à alta administração para articulações interministeriais.,sem_produto,Falta de apoio SGD (Secretaria de Governo Digital) | Aceitar (tolerar) | Ações sugeridas: (3) Reuniões periódicas de acompanhamento; (11) Reporte à alta administração para articulações interministeriais.,,6,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,4,4,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,9,A transformação digital de um serviço não fo) resultado esperado | Pouco provável | Reduzir (mitigar) | Ações sugeridas: (15) Participação de especialistas em processos e UX; (5) Boas práticas de gerenciamento de projetos; (16) Revisão contínua.,sem_produto,A transformação digital de um serviço não fo) resultado esperado | Pouco provável | Reduzir (mitigar) | Ações sugeridas: (15) Participação de especialistas em processos e UX; (5) Boas práticas de gerenciamento de projetos; (16) Revisão contínua.,,6,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,4,5,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,9,A transformação | digital de um | Raro | Reduzir (mitigar) | Ações sugeridas: (15) Mapeamento,sem_produto,A transformação | digital de um | Raro | Reduzir (mitigar) | Ações sugeridas: (15) Mapeamento,,6,
9141beb9ba4b9873ba4485ea96fca068c08f08f5e5575cdcf592936f9835a4cb,5,3,incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/incra_ptd_docdiretivo__assinado-1_assinado_assinado-copia_tarjada.pdf,INCRA,10,Ataques cibernéticos | Provável | Muito alto | Reduzir (mitigar) | | Ações sugeridas: (20) Implementação de controles do PPSI; (12) Adequação contínua à LGPD; (1) Estrutura de governança em segurança da informação.,sem_produto,Ataques cibernéticos | Provável | Muito alto | Reduzir (mitigar) | | Ações sugeridas: (20) Implementação de controles do PPSI; (12) Adequação contínua à LGPD; (1) Estrutura de governança em segurança da informação.,,4,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,3,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Validar Documentos Digitais | Implementação das recomendações do é o . autodiagnóstico de qualidade | . as : : Serviços Digitais e Melhoria da Qualidade | CGOPE/DITEC | 30/12/2027,sem_produto,Validar Documentos Digitais | Implementação das recomendações do é o . autodiagnóstico de qualidade | . as : : Serviços Digitais e Melhoria da Qualidade | CGOPE/DITEC | 30/12/2027,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,6,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Cadastrar Agente de Registro da ICP-Brasil | Implementação das recomendações do autodlagnóstico de qualidade | . o . . Serviços Digitais e Melhoria da Qualidade | CGNPE/DAFN | 30/12/2027,sem_produto,Cadastrar Agente de Registro da ICP-Brasil | Implementação das recomendações do autodlagnóstico de qualidade | . o . . Serviços Digitais e Melhoria da Qualidade | CGNPE/DAFN | 30/12/2027,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,12,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Realizar Assinatura Eletrônica | Implementação das recomendações do P ação da daç autodiagnóstico de qualidade | Serviços Digitais e Melhoria da Qualidade | CGOPEIDITEC | 30/12/2027,sem_produto,Realizar Assinatura Eletrônica | Implementação das recomendações do P ação da daç autodiagnóstico de qualidade | Serviços Digitais e Melhoria da Qualidade | CGOPEIDITEC | 30/12/2027,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,13,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,"Disponibilizar e validar assinatura eletrônica em parceria com o Ministério da Saúde, visando a aa co . validação de documentos médicos, como receitas, atestados e pedidos de exames | Outros | . = Projetos Especiais | CGICP | 30/12/2027",sem_produto,"Disponibilizar e validar assinatura eletrônica em parceria com o Ministério da Saúde, visando a aa co . validação de documentos médicos, como receitas, atestados e pedidos de exames | Outros | . = Projetos Especiais | CGICP | 30/12/2027",,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,14,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Disponibilizar assinatura eletrônica para o SEI-ATOS j ANA ss (Sistema de Tramitação de Atos Oficiais) | Outros | . = Projetos Especiais | CGICP e DITEC | 30/12/2026,sem_produto,Disponibilizar assinatura eletrônica para o SEI-ATOS j ANA ss (Sistema de Tramitação de Atos Oficiais) | Outros | . = Projetos Especiais | CGICP e DITEC | 30/12/2026,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,15,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Implementação do Serviço Biométrico Federal (SBF) | Apoiar a SGD na implementação do SBF | Projetos Especiais | DITI | 31/07/2026,sem_produto,Implementação do Serviço Biométrico Federal (SBF) | Apoiar a SGD na implementação do SBF | Projetos Especiais | DITI | 31/07/2026,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,16,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Implementação do Serviço Biométrico Federal (SBF) | Gestão operacional do SBF | Projetos Especiais | DITI | 31/07/2026,sem_produto,Implementação do Serviço Biométrico Federal (SBF) | Gestão operacional do SBF | Projetos Especiais | DITI | 31/07/2026,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,17,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Implementação do Serviço Biométrico Federal (SBF) | Coordenação do Grupo de Tratamento de . N Divergências do SBF | Projetos Especiais | DITI | 31/07/2026,sem_produto,Implementação do Serviço Biométrico Federal (SBF) | Coordenação do Grupo de Tratamento de . N Divergências do SBF | Projetos Especiais | DITI | 31/07/2026,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,0,18,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,Padronizar a disponibilização dos serviços do ITI nos P . ç o há canais digitais | Outros | Projetos Especiais | Ouvidoria | 30/12/2026,sem_produto,Padronizar a disponibilização dos serviços do ITI nos P . ç o há canais digitais | Outros | Projetos Especiais | Ouvidoria | 30/12/2026,,1,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,1,0,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,"PPSICiclo 1 | Auto-avaliação, de ana DOS e planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",sem_produto,"PPSICiclo 1 | Auto-avaliação, de ana DOS e planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",,4,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,1,2,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,"PPSI Ciclo 2 | Auto-avaliação, enát da prunos e planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",sem_produto,"PPSI Ciclo 2 | Auto-avaliação, enát da prunos e planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",,4,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,1,4,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,"PPSI Ciclo 3 | Auto-avaliação, e ana TOS e planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",sem_produto,"PPSI Ciclo 3 | Auto-avaliação, e ana TOS e planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",,4,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,1,6,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,"PPSI Ciclo 4 | Auto-avaliação, nd do runas & Planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",sem_produto,"PPSI Ciclo 4 | Auto-avaliação, nd do runas & Planejamento | Segurança e Privacidade | Equipe PPSITI | 31/01/2025",,4,
011ced7932efeac94fd5074a00621d79536fd7ad336b91f19674e2eec40a1093,1,8,iti_anexo_de_entregas_assinado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_anexo_de_entregas_assinado.pdf,ITI,1,"PPSICiclo 5 | Auto-avaliação, análise de lacunas e planejamento iá do PSI Planel | Segurança e Privacidade | Equipe PPSI/TI | 31/07/2025",sem_produto,"PPSICiclo 5 | Auto-avaliação, análise de lacunas e planejamento iá do PSI Planel | Segurança e Privacidade | Equipe PPSI/TI | 31/07/2025",,4,
734f30c17d4eed1cab6d52951ee3c9d4cb72764310cd8d1c6ef9fc313904cc8a,2,6,iti_doc_diretivo_assinado-1_tarjado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_doc_diretivo_assinado-1_tarjado.pdf,ITI,7,"Insuficiência da infraestrutura de TI para suportar a evolução dos serviços digitais | Provável | Alto | N Mitigar | 16,17, 19",sem_produto,"Insuficiência da infraestrutura de TI para suportar a evolução dos serviços digitais | Provável | Alto | N Mitigar | 16,17, 19",,1,
734f30c17d4eed1cab6d52951ee3c9d4cb72764310cd8d1c6ef9fc313904cc8a,2,7,iti_doc_diretivo_assinado-1_tarjado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_doc_diretivo_assinado-1_tarjado.pdf,ITI,7,"Falhas Na interoperabilidade e/ou incompatibilidades técnicas na integração dos serviços com. ferramentas disponibilizadas pela SGD. | Pouco Provável | Médio | Mitigar | 16,17, 20",sem_produto,"Falhas Na interoperabilidade e/ou incompatibilidades técnicas na integração dos serviços com. ferramentas disponibilizadas pela SGD. | Pouco Provável | Médio | Mitigar | 16,17, 20",,2,
734f30c17d4eed1cab6d52951ee3c9d4cb72764310cd8d1c6ef9fc313904cc8a,2,8,iti_doc_diretivo_assinado-1_tarjado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_doc_diretivo_assinado-1_tarjado.pdf,ITI,7,"Ataques cibeméticos Contra sistemas do ITI | myitoProvável | | Muito Alto | Mitigar | 18, 19",sem_produto,"Ataques cibeméticos Contra sistemas do ITI | myitoProvável | | Muito Alto | Mitigar | 18, 19",,2,
734f30c17d4eed1cab6d52951ee3c9d4cb72764310cd8d1c6ef9fc313904cc8a,2,9,iti_doc_diretivo_assinado-1_tarjado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_doc_diretivo_assinado-1_tarjado.pdf,ITI,7,". Resistência cultural à transformação digital | Provável | Médio | Mitigar | 2,3,9,10, 11",sem_produto,". Resistência cultural à transformação digital | Provável | Médio | Mitigar | 2,3,9,10, 11",,2,
734f30c17d4eed1cab6d52951ee3c9d4cb72764310cd8d1c6ef9fc313904cc8a,2,10,iti_doc_diretivo_assinado-1_tarjado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_doc_diretivo_assinado-1_tarjado.pdf,ITI,7,"Baixa acessibilidade dos serviços digitais | Pouco Provável | Alto | Mitigar | 15, 16, 17",sem_produto,"Baixa acessibilidade dos serviços digitais | Pouco Provável | Alto | Mitigar | 15, 16, 17",,1,
734f30c17d4eed1cab6d52951ee3c9d4cb72764310cd8d1c6ef9fc313904cc8a,2,11,iti_doc_diretivo_assinado-1_tarjado.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/iti_doc_diretivo_assinado-1_tarjado.pdf,ITI,7,"Perda de confiança das Partes interessadas | poco Provável | - Muito Alto | Mitigar | 1,3,9,11, 18",sem_produto,"Perda de confiança das Partes interessadas | poco Provável | - Muito Alto | Mitigar | 1,3,9,11, 18",,1,
fb9f3f3a114389f8c553964c9e4ebfc9b41332fcc3af0374c8161dbd11ede04f,0,1,sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,SGPR,1,Obter a carteira de Identidade Jovem (ID Jovem) | Integração à ferramenta de avaliação da I|satisfação dos usuários | Serviços Digitais e Melhoria da Qualidade | Equipe técnica da SNJ e Coordenação de Acessibilidade Digital SNJ | 01/05/2026,sem_produto,Obter a carteira de Identidade Jovem (ID Jovem) | Integração à ferramenta de avaliação da I|satisfação dos usuários | Serviços Digitais e Melhoria da Qualidade | Equipe técnica da SNJ e Coordenação de Acessibilidade Digital SNJ | 01/05/2026,,1,
fb9f3f3a114389f8c553964c9e4ebfc9b41332fcc3af0374c8161dbd11ede04f,1,4,sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,SGPR,1,Criação e implementação do novo site do ID Jovem | ução do Serviço | Serviços Digitais e Melhoria da Qualidade | Equipe de Design e Equipe de desenvolvimento SNJ | 06/08/2025,sem_produto,Criação e implementação do novo site do ID Jovem | ução do Serviço | Serviços Digitais e Melhoria da Qualidade | Equipe de Design e Equipe de desenvolvimento SNJ | 06/08/2025,,1,
fb9f3f3a114389f8c553964c9e4ebfc9b41332fcc3af0374c8161dbd11ede04f,1,5,sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,https://www.gov.br/governodigital/pt-br/estrategias-e-governanca-digital/planos-de-transformacao-digital/ptds-vigentes/sgpr_ptd_2025_2027_anexo_de_entregas_assinado-copia_tarjada.pdf,SGPR,1,Disponibilizar tradução automática em Libras para conteúdos digitais | ementação do VLIBRAS | Serviços Digitais e Melhoria da Qualidade | Coordenação de Acessibilidade Digital SNJ | 12/05/2025,sem_produto,Disponibilizar tradução automática em Libras para conteúdos digitais | ementação do VLIBRAS | Serviços Digitais e Melhoria da Qualidade | Coordenação de Acessibilidade Digital SNJ | 12/05/2025,,1,
